outbreak_category_id,sufferer,dead,district_id,created_at
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40112,429,3171050,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20050,197,3171070,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27076,267,3171080,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44234,487,3171020,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29539,300,3171040,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20823,206,3171100,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32300,339,3171090,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27157,384,3175060,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32122,227,3175050,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26045,365,3175040,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21237,206,3175020,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41010,273,3175010,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,45461,482,3175030,2023-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26866,378,3175060,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31203,220,3175050,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25736,359,3175040,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20968,202,3175020,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39987,266,3175010,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44790,475,3175030,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36527,463,3172080,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,37385,318,3172030,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34833,439,3172020,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,53646,712,3172070,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33213,444,3172060,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34663,448,3172050,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28622,336,3172040,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23559,325,3172100,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27290,364,3172010,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40968,487,3172090,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36218,313,3171030,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43931,469,3171010,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26359,226,3171060,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39357,426,3171050,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19762,198,3171070,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26637,264,3171080,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43515,488,3171020,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28969,296,3171040,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20558,205,3171100,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31864,339,3171090,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17618,202,3173050,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14576,163,3173080,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14049,186,3173040,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31541,435,3173060,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,11206,133,3173020,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15960,198,3173070,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15948,189,3173030,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19098,262,3173010,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,48942,640,3174070,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39269,354,3174040,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33814,351,3174080,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44837,449,3174020,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40500,363,3174010,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26874,375,3174030,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16609,180,3174060,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,24966,314,3174050,2023-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17659,201,3173050,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14626,162,3173080,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14069,184,3173040,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31593,429,3173060,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,11248,134,3173020,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16028,198,3173070,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15994,189,3173030,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19139,263,3173010,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,49065,639,3174070,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39445,361,3174040,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33892,350,3174080,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44963,452,3174020,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40637,365,3174010,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26970,377,3174030,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16667,182,3174060,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25030,314,3174050,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36354,313,3171030,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44033,467,3171010,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26455,229,3171060,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39472,429,3171050,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19811,195,3171070,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26704,265,3171080,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43657,485,3171020,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29071,298,3171040,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20609,205,3171100,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31934,338,3171090,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36633,466,3172080,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,37458,320,3172030,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34894,434,3172020,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,53792,714,3172070,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33294,444,3172060,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34749,448,3172050,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28679,338,3172040,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23650,323,3172100,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27358,364,3172010,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41097,486,3172090,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26923,380,3175060,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31383,225,3175050,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25788,364,3175040,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21007,201,3175020,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40141,270,3175010,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44898,479,3175030,2023-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31370,452,3172080,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33106,303,3172030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30263,414,3172020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43306,680,3172070,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27889,426,3172060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29677,432,3172050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,24711,323,3172040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19993,312,3172100,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23601,348,3172010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32651,460,3172090,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26935,294,3171030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36648,449,3171010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20080,212,3171060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30323,405,3171050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16516,188,3171070,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21279,248,3171080,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34584,464,3171020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23345,282,3171040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17115,199,3171100,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25572,317,3171090,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14718,188,3173050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12191,156,3173080,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12272,179,3173040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27385,412,3173060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9537,132,3173020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13691,188,3173070,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13398,177,3173030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15885,246,3173010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,40828,617,3174070,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29399,332,3174040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26995,344,3174080,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34440,423,3174020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30259,332,3174010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22105,363,3174030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13116,167,3174060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20843,288,3174050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23762,366,3175060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21063,208,3175050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23166,355,3175040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17579,190,3175020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29463,254,3175010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36809,455,3175030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14718,188,3173050,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12191,156,3173080,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12272,179,3173040,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27385,412,3173060,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9537,132,3173020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13691,188,3173070,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13398,177,3173030,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15885,246,3173010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,748,10,3101010,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,741,6,3101020,2022-03-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30493,438,3172080,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31962,292,3172030,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29187,400,3172020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41503,654,3172070,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27072,414,3172060,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28584,423,3172050,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23805,313,3172040,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19383,301,3172100,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22825,338,3172010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31294,437,3172090,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,39541,595,3174070,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28123,319,3174040,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25901,336,3174080,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32960,413,3174020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28823,326,3174010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21431,351,3174030,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12709,159,3174060,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20304,277,3174050,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25251,283,3171030,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,35285,435,3171010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19108,203,3171060,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28684,390,3171050,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15978,186,3171070,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20351,240,3171080,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33025,448,3171020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22361,271,3171040,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16589,195,3171100,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,24368,302,3171090,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23164,358,3175060,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,19853,205,3175050,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22569,350,3175040,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17083,179,3175020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28074,248,3175010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,35569,442,3175030,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14242,182,3173050,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,11833,151,3173080,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,11997,175,3173040,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26670,401,3173060,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9219,130,3173020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13266,185,3173070,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12935,173,3173030,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15401,239,3173010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,748,10,3101010,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,735,6,3101020,2022-02-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31476,452,3172080,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33254,304,3172030,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30452,417,3172020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43600,685,3172070,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27986,430,3172060,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29790,433,3172050,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,24797,327,3172040,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20046,315,3172100,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23711,351,3172010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32847,464,3172090,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27206,296,3171030,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36872,449,3171010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20187,214,3171060,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30595,408,3171050,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16551,189,3171070,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21457,251,3171080,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34831,468,3171020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23553,285,3171040,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17217,199,3171100,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25568,318,3171090,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14794,189,3173050,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12240,158,3173080,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12317,180,3173040,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27530,416,3173060,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9597,132,3173020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13740,189,3173070,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13430,180,3173030,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15963,248,3173010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41073,622,3174070,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29658,337,3174040,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27211,346,3174080,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34743,425,3174020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30559,334,3174010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22217,365,3174030,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13175,167,3174060,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20927,289,3174050,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23843,366,3175060,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21347,209,3175050,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23222,355,3175040,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17677,192,3175020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29786,256,3175010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,37005,456,3175030,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,748,10,3101010,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,742,6,3101020,2022-04-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31519,452,3172080,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33283,306,3172030,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30487,418,3172020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,43685,685,3172070,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28019,430,3172060,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29830,433,3172050,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,24824,328,3172040,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20058,315,3172100,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23737,351,3172010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,32892,465,3172090,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27334,26998,3171030,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,36895,36422,3171010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20222,19984,3171060,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30721,30271,3171050,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16591,16385,3171070,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21508,21243,3171080,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34883,34399,3171020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23611,23313,3171040,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17253,17038,3171100,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25569,25243,3171090,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14821,189,3173050,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12258,158,3173080,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12328,181,3173040,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27559,416,3173060,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9616,132,3173020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13759,189,3173070,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13442,180,3173030,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,15986,248,3173010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41148,625,3174070,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29755,338,3174040,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27269,346,3174080,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,34828,427,3174020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30675,335,3174010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,22259,366,3174030,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13198,167,3174060,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20953,293,3174050,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23869,366,3175060,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21442,209,3175050,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23231,356,3175040,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17716,192,3175020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,29922,256,3175010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,37093,457,3175030,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,748,10,3101010,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,742,6,3101020,2022-05-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31756,452,3172080,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33522,306,3172030,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30725,418,3172020,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,44436,687,3172070,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28352,431,3172060,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,30073,433,3172050,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,25104,328,3172040,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20179,315,3172100,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23943,351,3172010,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,33449,465,3172090,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,28174,296,3171030,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,37339,449,3171010,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,20824,214,3171060,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,31395,408,3171050,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16918,189,3171070,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,21851,251,3171080,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,35507,468,3171020,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,23987,285,3171040,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,17564,200,3171100,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,26108,321,3171090,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,14987,190,3173050,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12388,158,3173080,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,12375,181,3173040,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,27766,416,3173060,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,9760,132,3173020,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13876,189,3173070,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,13555,180,3173030,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,16185,248,3173010,2022-06-01
e089ad6b-e03e-4ab5-8c6a-5ce65455e713,41567,625,3174070,2022-06-01
